,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,"('Pendulum', '9,000 Miles')","('Crystal Castles', 'Celestica')","('Justice', 'D.A.N.C.E - MSTRKRFT Remix')","('Justice', 'Genesis')",0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.7666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.7666666666666667,0.9583333333333334,0.7666666666666667,0.9666666666666667,0.9666666666666667
1,"('Pendulum', '9,000 Miles')","('Crystal Castles', 'Celestica')","('Justice', 'D.A.N.C.E - MSTRKRFT Remix')","('The Prodigy', 'Invaders Must Die')",0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.7666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.7666666666666667,0.9583333333333334,0.7666666666666667,0.9666666666666667,0.9666666666666667
2,"('Pendulum', '9,000 Miles')","('Crystal Castles', 'Celestica')","('Justice', 'D.A.N.C.E - MSTRKRFT Remix')","('Crystal Castles', 'Magic Spells')",0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.7666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.7666666666666667,0.9583333333333334,0.7666666666666667,0.9666666666666667,0.9666666666666667
3,"('Pendulum', '9,000 Miles')","('Crystal Castles', 'Celestica')","('Justice', 'D.A.N.C.E - MSTRKRFT Remix')","('Pendulum', 'Mutiny')",0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.7666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.7666666666666667,0.9583333333333334,0.7666666666666667,0.9666666666666667,0.9666666666666667
4,"('Pendulum', '9,000 Miles')","('Crystal Castles', 'Celestica')","('Justice', 'D.A.N.C.E - MSTRKRFT Remix')","('Ratatat', 'Nostrand')",0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.7666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.7666666666666667,0.9583333333333334,0.7666666666666667,0.9666666666666667,0.9666666666666667
5,"('Pendulum', '9,000 Miles')","('Crystal Castles', 'Celestica')","('Justice', 'D.A.N.C.E - MSTRKRFT Remix')","('The Prodigy', 'Omen')",0.9666666666666667,0.9583333333333334,0.9666666666666667,0.95,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.7666666666666667,0.9583333333333334,0.95,0.9666666666666667,0.9666666666666667,0.95,0.9583333333333334,0.7666666666666667,0.95,0.7666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.95,0.9583333333333334,0.7666666666666667,0.7916666666666667,0.95,0.6333333333333333,0.95
6,"('Pendulum', '9,000 Miles')","('Crystal Castles', 'Celestica')","('Justice', 'D.A.N.C.E - MSTRKRFT Remix')","('Justice', 'One Minute To Midnight')",0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.7666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.7666666666666667,0.9583333333333334,0.7666666666666667,0.9666666666666667,0.9666666666666667
7,"('Pendulum', '9,000 Miles')","('Crystal Castles', 'Celestica')","('Justice', 'D.A.N.C.E - MSTRKRFT Remix')","('Justice', 'Phantom')",0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.7666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.7666666666666667,0.9583333333333334,0.7666666666666667,0.9666666666666667,0.9666666666666667
8,"('Pendulum', '9,000 Miles')","('Crystal Castles', 'Celestica')","('Justice', 'D.A.N.C.E - MSTRKRFT Remix')","('The Prodigy', 'Stand Up')",0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.7666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.7666666666666667,0.9583333333333334,0.7666666666666667,0.9666666666666667,0.9666666666666667
9,"('Pendulum', '9,000 Miles')","('Crystal Castles', 'Celestica')","('Justice', 'D.A.N.C.E - MSTRKRFT Remix')","('Pendulum', 'The Tempest')",0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.7666666666666667,0.9583333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.7666666666666667,0.9583333333333334,0.7666666666666667,0.9666666666666667,0.9666666666666667
